process_num,call_cat,call_api,call_time,call_time_par
1,process,NtTerminateProcess,1667868086.375763,"2022-11-08, 08:41:26"
1,process,NtTerminateProcess,1667868086.375763,"2022-11-08, 08:41:26"
1,synchronisation,NtDelayExecution,1667868086.765763,"2022-11-08, 08:41:26"
1,synchronisation,NtDelayExecution,1667868088.768763,"2022-11-08, 08:41:28"
1,system,NtDuplicateObject,1667868090.110763,"2022-11-08, 08:41:30"
1,system,NtClose,1667868090.120763,"2022-11-08, 08:41:30"
1,process,NtAllocateVirtualMemory,1667868090.140763,"2022-11-08, 08:41:30"
1,synchronisation,NtDelayExecution,1667868090.781763,"2022-11-08, 08:41:30"
1,network,WSAStartup,1667868090.781763,"2022-11-08, 08:41:30"
1,network,socket,1667868090.781763,"2022-11-08, 08:41:30"
1,network,gethostbyname,1667868090.781763,"2022-11-08, 08:41:30"
1,network,closesocket,1667868090.781763,"2022-11-08, 08:41:30"
1,synchronisation,NtDelayExecution,1667868092.784763,"2022-11-08, 08:41:32"
1,synchronisation,NtDelayExecution,1667868094.787763,"2022-11-08, 08:41:34"
1,network,socket,1667868096.790763,"2022-11-08, 08:41:36"
1,network,WSAStartup,1667868096.790763,"2022-11-08, 08:41:36"
1,synchronisation,NtDelayExecution,1667868096.790763,"2022-11-08, 08:41:36"
1,network,gethostbyname,1667868096.800763,"2022-11-08, 08:41:36"
1,network,closesocket,1667868096.820763,"2022-11-08, 08:41:36"
1,synchronisation,NtDelayExecution,1667868098.823763,"2022-11-08, 08:41:38"
1,synchronisation,NtDelayExecution,1667868100.375763,"2022-11-08, 08:41:40"
1,synchronisation,NtDelayExecution,1667868100.825763,"2022-11-08, 08:41:40"
1,synchronisation,NtDelayExecution,1667868102.378763,"2022-11-08, 08:41:42"
1,synchronisation,NtDelayExecution,1667868102.828763,"2022-11-08, 08:41:42"
1,network,WSAStartup,1667868102.828763,"2022-11-08, 08:41:42"
1,network,socket,1667868102.828763,"2022-11-08, 08:41:42"
1,network,gethostbyname,1667868102.828763,"2022-11-08, 08:41:42"
1,network,closesocket,1667868102.848763,"2022-11-08, 08:41:42"
1,synchronisation,NtDelayExecution,1667868104.851763,"2022-11-08, 08:41:44"
1,synchronisation,NtDelayExecution,1667868106.854763,"2022-11-08, 08:41:46"
1,synchronisation,NtDelayExecution,1667868108.857763,"2022-11-08, 08:41:48"
1,network,WSAStartup,1667868108.867763,"2022-11-08, 08:41:48"
1,network,socket,1667868108.887763,"2022-11-08, 08:41:48"
1,network,gethostbyname,1667868108.897763,"2022-11-08, 08:41:48"
1,network,closesocket,1667868108.907763,"2022-11-08, 08:41:48"
1,synchronisation,NtDelayExecution,1667868111.170763,"2022-11-08, 08:41:51"
1,synchronisation,NtDelayExecution,1667868113.404763,"2022-11-08, 08:41:53"
1,synchronisation,NtDelayExecution,1667868115.436763,"2022-11-08, 08:41:55"
1,network,WSAStartup,1667868115.436763,"2022-11-08, 08:41:55"
1,network,socket,1667868115.446763,"2022-11-08, 08:41:55"
1,network,gethostbyname,1667868115.446763,"2022-11-08, 08:41:55"
1,network,closesocket,1667868115.456763,"2022-11-08, 08:41:55"
1,synchronisation,NtDelayExecution,1667868117.459763,"2022-11-08, 08:41:57"
1,synchronisation,NtDelayExecution,1667868119.482763,"2022-11-08, 08:41:59"
1,system,NtDuplicateObject,1667868120.113763,"2022-11-08, 08:42:00"
1,synchronisation,NtDelayExecution,1667868121.485763,"2022-11-08, 08:42:01"
1,network,WSAStartup,1667868121.485763,"2022-11-08, 08:42:01"
1,network,socket,1667868121.485763,"2022-11-08, 08:42:01"
1,network,gethostbyname,1667868121.495763,"2022-11-08, 08:42:01"
1,network,closesocket,1667868121.505763,"2022-11-08, 08:42:01"
1,synchronisation,NtDelayExecution,1667868123.508763,"2022-11-08, 08:42:03"
1,synchronisation,NtDelayExecution,1667868125.511763,"2022-11-08, 08:42:05"
1,synchronisation,NtDelayExecution,1667868127.524763,"2022-11-08, 08:42:07"
1,network,WSAStartup,1667868127.524763,"2022-11-08, 08:42:07"
1,network,socket,1667868127.524763,"2022-11-08, 08:42:07"
1,network,gethostbyname,1667868127.534763,"2022-11-08, 08:42:07"
1,network,closesocket,1667868127.534763,"2022-11-08, 08:42:07"
1,synchronisation,NtDelayExecution,1667868129.537763,"2022-11-08, 08:42:09"
1,synchronisation,NtDelayExecution,1667868131.550763,"2022-11-08, 08:42:11"
1,synchronisation,NtDelayExecution,1667868133.573763,"2022-11-08, 08:42:13"
1,network,WSAStartup,1667868133.573763,"2022-11-08, 08:42:13"
1,network,socket,1667868133.573763,"2022-11-08, 08:42:13"
1,network,gethostbyname,1667868133.583763,"2022-11-08, 08:42:13"
1,network,closesocket,1667868133.593763,"2022-11-08, 08:42:13"
1,synchronisation,NtDelayExecution,1667868135.595763,"2022-11-08, 08:42:15"
1,synchronisation,NtDelayExecution,1667868137.598763,"2022-11-08, 08:42:17"
1,network,socket,1667868139.661763,"2022-11-08, 08:42:19"
1,synchronisation,NtDelayExecution,1667868139.661763,"2022-11-08, 08:42:19"
1,network,WSAStartup,1667868139.661763,"2022-11-08, 08:42:19"
1,network,gethostbyname,1667868139.681763,"2022-11-08, 08:42:19"
1,network,closesocket,1667868139.681763,"2022-11-08, 08:42:19"
1,synchronisation,NtDelayExecution,1667868141.694763,"2022-11-08, 08:42:21"
1,synchronisation,NtDelayExecution,1667868143.697763,"2022-11-08, 08:42:23"
1,synchronisation,NtDelayExecution,1667868145.700763,"2022-11-08, 08:42:25"
1,network,WSAStartup,1667868145.700763,"2022-11-08, 08:42:25"
1,network,socket,1667868145.700763,"2022-11-08, 08:42:25"
1,network,gethostbyname,1667868145.710763,"2022-11-08, 08:42:25"
1,network,closesocket,1667868145.710763,"2022-11-08, 08:42:25"
1,synchronisation,NtDelayExecution,1667868147.713763,"2022-11-08, 08:42:27"
1,synchronisation,NtDelayExecution,1667868149.716763,"2022-11-08, 08:42:29"
1,network,WSAStartup,1667868151.739763,"2022-11-08, 08:42:31"
1,synchronisation,NtDelayExecution,1667868151.739763,"2022-11-08, 08:42:31"
1,network,socket,1667868151.739763,"2022-11-08, 08:42:31"
1,network,gethostbyname,1667868151.749763,"2022-11-08, 08:42:31"
1,network,closesocket,1667868151.759763,"2022-11-08, 08:42:31"
1,synchronisation,NtDelayExecution,1667868153.762763,"2022-11-08, 08:42:33"
1,synchronisation,NtDelayExecution,1667868155.764763,"2022-11-08, 08:42:35"
1,system,NtClose,1667868157.176763,"2022-11-08, 08:42:37"
1,system,NtClose,1667868157.267763,"2022-11-08, 08:42:37"
1,synchronisation,NtDelayExecution,1667868157.827763,"2022-11-08, 08:42:37"
1,network,WSAStartup,1667868157.827763,"2022-11-08, 08:42:37"
1,network,socket,1667868157.827763,"2022-11-08, 08:42:37"
1,network,gethostbyname,1667868157.837763,"2022-11-08, 08:42:37"
1,network,closesocket,1667868157.837763,"2022-11-08, 08:42:37"
1,synchronisation,NtDelayExecution,1667868159.850763,"2022-11-08, 08:42:39"
1,synchronisation,NtDelayExecution,1667868161.853763,"2022-11-08, 08:42:41"
1,synchronisation,NtDelayExecution,1667868163.866763,"2022-11-08, 08:42:43"
1,network,WSAStartup,1667868163.866763,"2022-11-08, 08:42:43"
1,network,socket,1667868163.866763,"2022-11-08, 08:42:43"
1,network,closesocket,1667868163.876763,"2022-11-08, 08:42:43"
1,network,gethostbyname,1667868163.876763,"2022-11-08, 08:42:43"
1,synchronisation,NtDelayExecution,1667868165.889763,"2022-11-08, 08:42:45"
1,synchronisation,NtDelayExecution,1667868167.902763,"2022-11-08, 08:42:47"
1,synchronisation,NtDelayExecution,1667868169.905763,"2022-11-08, 08:42:49"
1,network,WSAStartup,1667868169.905763,"2022-11-08, 08:42:49"
1,network,socket,1667868169.915763,"2022-11-08, 08:42:49"
1,network,gethostbyname,1667868169.915763,"2022-11-08, 08:42:49"
1,network,closesocket,1667868169.925763,"2022-11-08, 08:42:49"
1,synchronisation,NtDelayExecution,1667868172.008763,"2022-11-08, 08:42:52"
1,synchronisation,NtDelayExecution,1667868174.031763,"2022-11-08, 08:42:54"
1,synchronisation,NtDelayExecution,1667868176.044763,"2022-11-08, 08:42:56"
1,network,WSAStartup,1667868176.044763,"2022-11-08, 08:42:56"
1,network,socket,1667868176.044763,"2022-11-08, 08:42:56"
1,network,gethostbyname,1667868176.054763,"2022-11-08, 08:42:56"
1,network,closesocket,1667868176.054763,"2022-11-08, 08:42:56"
1,synchronisation,NtDelayExecution,1667868178.056763,"2022-11-08, 08:42:58"
1,synchronisation,NtDelayExecution,1667868180.069763,"2022-11-08, 08:43:00"
